"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1780731136416911646","Wed Apr 17 22:52:41 +0000 2024","289","Seniman Polandia Igor Dobrowolski membuat poster orang2 Palestina di Gaza yg menderita akibat kejahatan Israel + brand produk2 Zionis dan poster itu ditampilkan di jalanan Warsawa. https://t.co/CBfBq8zBxH","1780731136416911646","https://pbs.twimg.com/amplify_video_thumb/1780627256290803712/img/kazMcK7vyK30zDyp.jpg","","in","Bandung, Jawa Barat","3","3","128","https://twitter.com/dina_sulaeman/status/1780731136416911646","1490536743137087490","dina_sulaeman"
"1780751809415618997","Thu Apr 18 00:14:50 +0000 2024","816","Gambar ini menunjukkan siapa yang akan tinggal dan siapa yang akan pergi dari tanah Palestina https://t.co/RbgMuIHLqA","1780751809415618997","https://pbs.twimg.com/media/GLaASE3awAAcCyV.png","","in","Yemen","3","13","227","https://twitter.com/SoftWarNews/status/1780751809415618997","2256063276","SoftWarNews"
"1780600753847230581","Wed Apr 17 14:14:36 +0000 2024","2498","Warga Palestina mencuri waktu dari perang untuk menuju ke laut di Deir al-Balah Fotografi: Osama Al-Kahlot https://t.co/GhEgoLp9II","1780600753847230581","https://pbs.twimg.com/ext_tw_video_thumb/1780600640617754624/pu/img/iZs0mWYDGyYbGgEa.jpg","","in","Milky Way Galaxy","6","10","550","https://twitter.com/RJLetsGo/status/1780600753847230581","1076861783824990209","RJLetsGo"
"1780201254444249220","Tue Apr 16 11:47:08 +0000 2024","1024","Di foto ini palestina diwakili sama siapa?? https://t.co/McF2WFhee5","1780201254444249220","https://pbs.twimg.com/media/GLSLjN1agAAO6eD.jpg","","in","kedaton","5","19","258","https://twitter.com/hamba_sahaaya/status/1780201254444249220","1223853150727094272","hamba_sahaaya"
"1780778677397258268","Thu Apr 18 02:01:36 +0000 2024","470","Mau Membantu Palestina? Jauhi Sikap Takfiri Saya berasal dari keluarga Muhammadiyah dan masjid keluarga saya di kampung juga ikut Mhd dalam penetapan awal Ramadan &amp; 1 Syawal. Mhd biasanya sholat ga pakai qunut tapi saat mudik Lebaran saya dapati masjid kami baca Qunut https://t.co/jgXoW8xySt","1780778677397258268","https://pbs.twimg.com/media/GLaYxAabMAAu01O.jpg","","in","Bandung, Jawa Barat","6","39","166","https://twitter.com/dina_sulaeman/status/1780778677397258268","1490536743137087490","dina_sulaeman"
"1780731195187409238","Wed Apr 17 22:52:55 +0000 2024","328","Pasukan Hizbullah menargetkan markas utara Batalyon Pengintai Divisi 146 Angkatan Darat Israel di wilayah pendudukan Palestina. https://t.co/d9TjXhuV7k","1780731195187409238","https://pbs.twimg.com/ext_tw_video_thumb/1780730980082614272/pu/img/HxYHtg-zO-S_wHUP.jpg","","in","Yemen","0","5","79","https://twitter.com/SoftWarNews/status/1780731195187409238","2256063276","SoftWarNews"
"1780384242167677300","Tue Apr 16 23:54:15 +0000 2024","2319","Jangan berhenti mengutuk perbuatan Israel terhadap Palestina.","1780384242167677300","","","in","Milky Way Galaxy","7","7","937","https://twitter.com/RJLetsGo/status/1780384242167677300","1076861783824990209","RJLetsGo"
"1779831098211799303","Mon Apr 15 11:16:16 +0000 2024","2940","Akhirnya Zionis ISREAL merasakan apa yang PALESTINA alami https://t.co/oHdRxvOmDv","1779831098211799303","https://pbs.twimg.com/ext_tw_video_thumb/1779830927851687936/pu/img/MyhePp1dkt1QiMDw.jpg","","in","Cengkareng, Indonesia","32","241","978","https://twitter.com/NenkMonica/status/1779831098211799303","1040306964100669440","NenkMonica"
"1779685054228070440","Mon Apr 15 01:35:56 +0000 2024","25677","Jamás olvidar este meme de Palestina https://t.co/GklVoWNnmx","1779685054228070440","https://pbs.twimg.com/media/GLK2H-rWcAAMb3g.jpg","","es","Dignidad y Memoria ","56","144","3927","https://twitter.com/NoVive_Socialis/status/1779685054228070440","1353123210938744833","NoVive_Socialis"
"1779857490194108698","Mon Apr 15 13:01:08 +0000 2024","381","Cie cie... Fans Iran sakit hati orang Palestina seeing through the bullshit of Iranian military &amp; politics ","1779857490194108698","","","en","Jakarta Capital Region, Indone","3","13","81","https://twitter.com/discernia/status/1779857490194108698","62219111","discernia"
"1780563575985303728","Wed Apr 17 11:46:52 +0000 2024","466","Buruh Google di New York memprotes Project Nimbus antara perusahaan &amp; Israel. Proyek yang memasok militer Israel dengan AI untuk surveillance &amp; pengumpulan data orang Palestina Gerakan buruh itu sentral dalam melawan genosida &amp; apartheid. Perlawanan dimulai dari tempat kerja","1780563575985303728","","","in","","2","2","210","https://twitter.com/Mythicalforest/status/1780563575985303728","1206518264811020289","Mythicalforest"
"1780255040172863622","Tue Apr 16 15:20:51 +0000 2024","5946","Setelah RS Ash-Syifa dibebaskan ternyata diketahui ada banyak mayat warga Palestina yang terkubur tidak sedikit di antara mereka yang merupakan nakes bahkan hanya mengenakan pakaian dalam saja. Ini adalah genosida! https://t.co/rdM1f7RsXE","1780255040172863622","https://pbs.twimg.com/ext_tw_video_thumb/1780254912250798080/pu/img/2ERdkLtt9d4sacg6.jpg","","in","Jakarta, Indonesia","42","66","3943","https://twitter.com/erlanishere/status/1780255040172863622","69561307","erlanishere"
"1780772668998074721","Thu Apr 18 01:37:44 +0000 2024","195","Demontrasi di Meksiko mengecam penjajahan Israel atas Palestina #EndIsraelOccupation https://t.co/DN1ySnXX1G","1780772668998074721","https://pbs.twimg.com/media/GLaTTYVaAAAN406.jpg","","in","Milky Way Galaxy","0","1","86","https://twitter.com/RJLetsGo/status/1780772668998074721","1076861783824990209","RJLetsGo"
"1780447159361679496","Wed Apr 17 04:04:16 +0000 2024","2168"," Kami memilih jalan rahmah Mari berhenti mengutuk siapapun Lebih penting urus Palestina Padahal banyak warga kita yg msh perlu dibantu Watch these kind of language in the next future. Ada upaya halus menghapus jejak bengis Israel dan malah bikin Palestina jd antagonis.","1780447159361679496","","","in","","5","20","856","https://twitter.com/WidasSatyo/status/1780447159361679496","472857347","WidasSatyo"
"1780777774514634991","Thu Apr 18 01:58:01 +0000 2024","168","Iran mau disanksi karena membalas serangan Israel Israel nyerang konsulat Iran bombardir rumah sakit sekolah rumah masjid universitas bunuh 30.000+ nyawa di Palestina lolos dari konsekuensi Inilah yang namanya impunitas","1780777774514634991","","","in","","0","2","93","https://twitter.com/Mythicalforest/status/1780777774514634991","1206518264811020289","Mythicalforest"
"1780739857972862982","Wed Apr 17 23:27:21 +0000 2024","862","Hukum menjawab salam itu wajib... Coba disini siapa yg Mau jawab salam pejuang Palestina ini... https://t.co/BqsMtRMbP2","1780739857972862982","https://pbs.twimg.com/ext_tw_video_thumb/1780739709930745856/pu/img/Mzhq6SG4jROvVcQa.jpg","","in","","7","82","230","https://twitter.com/jacobson19_/status/1780739857972862982","1222740579378843649","jacobson19_"
"1780559543115629050","Wed Apr 17 11:30:50 +0000 2024","139","Bismillah Salah satu Kebiadaban YAHUDI di PALESTINA Membom rumah rumah penduduk YAHUDI Sudah mebantai masyarakat sipil 32.000. jiwa lebih termasuk wanita dan anak anak Mari kita bacakan surat Al Fatihah utk Rakyat PALESTINA Agar mrk bisa mengusir YAHUDI dari tanah air mrk. https://t.co/mm6WMBGdoy","1780559543115629050","https://pbs.twimg.com/ext_tw_video_thumb/1780559201502191616/pu/img/hGX9gIpn13xIm7yc.jpg","","in","","5","6","120","https://twitter.com/TSolihien/status/1780559543115629050","1341306140286726144","TSolihien"
"1780596615247798418","Wed Apr 17 13:58:09 +0000 2024","1659","Nggak ada pertikaian di Palestina. Yang ada penjajahan dan genosida. Lu kira ini perkara Cak Imin dan Yenny?","1780596615247798418","","","in","Bougainville Island","20","26","457","https://twitter.com/rahung/status/1780596615247798418","70168972","rahung"
"1780024233349001508","Tue Apr 16 00:03:43 +0000 2024","3361","Anda gak tau ya min? Amerika ngasih tekanan diplomatik ke Israel untuk mengakui Palestina tapi Israel-nya tetep ngeyelan. Sekutunya aja gak didengerin apalagi ormas Indo makin gak didengerin. Makanya sekali lagi kubilang gak usah berurusan sama negara psikopat ini. https://t.co/HEz1dO1fqu","1780024233349001508","https://pbs.twimg.com/media/GLPqmvebMAAhQH_.jpg","","in","Jakarta, Indonesia","13","89","1201","https://twitter.com/erlanishere/status/1780024233349001508","69561307","erlanishere"
