created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jan 28 12:13:19 +0000 2024;1751579202409652550;"Gila ini timnas mainnya cakep bener dah 🥹";0;0;0;0;in;1673538814143512579;1751579202409652550;Ifanfrds22;https://twitter.com/Ifanfrds22/status/1751579202409652550
Sun Jan 28 12:13:14 +0000 2024;1751579181715169759;"Edaaaan ini timnas mainnya keren bgt heeee#TimnasDay";0;0;0;0;in;429782136;1751579181715169759;billieveee;https://twitter.com/billieveee/status/1751579181715169759
Sun Jan 28 12:13:11 +0000 2024;1751579171254595715;"terharuuuu bgt sumpahh timnas sekarang mainnya baguss bangeettttt 😭😭😭";0;0;0;0;in;1191926128014852096;1751579171254595715;terserahehee;https://twitter.com/terserahehee/status/1751579171254595715
Sun Jan 28 12:13:10 +0000 2024;1751579164833161330;"Seneng bgt liat Timnas mainnya impresif, walaupun masih ketinggalan 1 gol 🫶🏽";0;1;0;0;in;136270825;1751579164833161330;mutmutand;https://twitter.com/mutmutand/status/1751579164833161330
Sun Jan 28 12:13:06 +0000 2024;1751579150803206237;"Keren gini timnas mainnya , kayak liverpool vs norwich";0;0;0;0;in;382096332;1751579150803206237;jalugelael;https://twitter.com/jalugelael/status/1751579150803206237
Sun Jan 28 12:13:06 +0000 2024;1751579150295707756;"BAGUS BANGET FAK INI TIMNAS MAINNYA😭😭😭";0;0;0;0;in;580468702;1751579150295707756;diego_bay;https://twitter.com/diego_bay/status/1751579150295707756
Sun Jan 28 12:13:04 +0000 2024;1751579138799157456;"Kok bisa Towel komentarin timnas cuma dr hasil? mainnya bagus begini";0;0;0;0;in;83116278;1751579138799157456;liandioo;https://twitter.com/liandioo/status/1751579138799157456
Sun Jan 28 12:13:03 +0000 2024;1751579138266370366;"@idextratime @bliblidotcom Ini serius timnas Indonesian yang main? Mainnya dah kek foto ini aajgggg. Cantik beett. https://t.co/Q8ojJXYGXP";0;0;0;0;in;1446682450415927296;1751578706899079486;justrynewthings;https://twitter.com/justrynewthings/status/1751579138266370366
Sun Jan 28 12:13:02 +0000 2024;1751579131811135601;"Timnas Indonesia mainnya lebih bagus daripada @FCBarcelona anjir. Cuma finishingnya aja kacooo..";0;0;0;2;in;1621966346;1751579131811135601;alpharexza;https://twitter.com/alpharexza/status/1751579131811135601
Sun Jan 28 12:12:57 +0000 2024;1751579109476774130;"BAGUS KALI TIMNAS KITA MAINNYA 😭👍🏻 #AsianCup2023";0;0;0;0;in;110965260;1751579109476774130;khalelulilo;https://twitter.com/khalelulilo/status/1751579109476774130
Sun Jan 28 12:12:57 +0000 2024;1751579109292179823;"bangke mainnya bagus bgt timnas";0;0;0;0;in;179016302;1751579109292179823;pratama______;https://twitter.com/pratama______/status/1751579109292179823
Sun Jan 28 12:12:56 +0000 2024;1751579107320910018;"Ini timnas enak mainnya, Cuman finishingnya aja ini sirkulasi bola dan tempo udah enak.";0;0;0;0;in;1577841092749557760;1751579107320910018;lastthirteen_;https://twitter.com/lastthirteen_/status/1751579107320910018
Sun Jan 28 12:12:53 +0000 2024;1751579095828509130;"INI TIMNAS BAGUS MAINNYA 😭🔥";0;0;0;0;in;1201231594696015872;1751579095828509130;kreiideprinzz;https://twitter.com/kreiideprinzz/status/1751579095828509130
Sun Jan 28 12:12:49 +0000 2024;1751579079181250896;"Gila!! Timnas Indonesia mainnya keren. Beda 100 peringkat sama Australia tapi mentalnya keren. #AyoIndonesia #AsianCup2023";0;0;0;1;in;191370084;1751579079181250896;mr_cordova;https://twitter.com/mr_cordova/status/1751579079181250896
Sun Jan 28 12:12:46 +0000 2024;1751579066959048921;"Keren bgt gilaa Timnas mainnya 😭";0;0;0;3;in;1393562917556023296;1751579066959048921;realmadrid_58;https://twitter.com/realmadrid_58/status/1751579066959048921
Sun Jan 28 12:12:46 +0000 2024;1751579064333373694;"timnas mainnya cantik bener kaya ni oranf https://t.co/OZ3KWi2uRB";0;0;0;0;in;1524289266813382656;1751579064333373694;insannmch;https://twitter.com/insannmch/status/1751579064333373694
Sun Jan 28 12:12:45 +0000 2024;1751579059073744955;"keren sumpah mainnya timnas";0;0;0;0;in;1265697862572101634;1751579059073744955;Faizazamta_;https://twitter.com/Faizazamta_/status/1751579059073744955
Sun Jan 28 12:12:44 +0000 2024;1751579056943055159;"Juhhh ngeri keren abis mainnya timnas";0;0;0;0;in;346410173;1751579056943055159;sibangsaattt;https://twitter.com/sibangsaattt/status/1751579056943055159
Sun Jan 28 12:12:41 +0000 2024;1751579045287133356;"ga pernah nonton timnas sebelumnya sekeren ini mainnya dan ini australia musuhnya";0;0;0;0;in;192853468;1751579045287133356;berhasiat;https://twitter.com/berhasiat/status/1751579045287133356
Sun Jan 28 12:12:40 +0000 2024;1751579041550016528;"timnas mainnya bagus banget gilaaa";0;0;0;0;in;1353364634997166081;1751579041550016528;wonhef;https://twitter.com/wonhef/status/1751579041550016528
Sun Jan 28 12:12:38 +0000 2024;1751579031827575016;"Ini timnas indonesia apa belanda coo enak bet mainnya😭😭";0;1;0;0;in;1225383708443561987;1751579031827575016;Asukakura_;https://twitter.com/Asukakura_/status/1751579031827575016
Sun Jan 28 12:12:36 +0000 2024;1751579023766151678;"Timnas mainnya gokillll";0;0;0;0;in;175357422;1751579023766151678;saness_kulo;https://twitter.com/saness_kulo/status/1751579023766151678
Sun Jan 28 12:12:36 +0000 2024;1751579022742667333;"KELASSS BGT MAINNYA UMPAN PENDEK TIMNAS INDO INI, TINGGAL NUNGGU GOLNYA DAMNNNN 🔥";0;0;0;0;in;1393157872557592580;1751579022742667333;urtwentythree;https://twitter.com/urtwentythree/status/1751579022742667333
Sun Jan 28 12:12:35 +0000 2024;1751579020712652994;"Wanjirrrrrrr timnas mainnya seru banget meski ketinggalan 1-0, segini teh lawannya australi. Ga pernah seseru ini nonton timnas.";0;0;0;0;in;978278677824720898;1751579020712652994;dimasjimbo;https://twitter.com/dimasjimbo/status/1751579020712652994
Sun Jan 28 12:12:35 +0000 2024;1751579018103816631;"Lma ga nonton timnas mainnya enak bener. Wajib pertahanin STY lolos ataupun tidak asian cup ini";0;1;0;0;in;313251851;1751579018103816631;pr1mad1ekyyy;https://twitter.com/pr1mad1ekyyy/status/1751579018103816631
Sun Jan 28 12:12:33 +0000 2024;1751579010113634538;"Ini kalo masih ada yang nyinyir sama timnas Indonesia sih kebangetan. Gilaa ini mainnya kelasss anjirrr. Biarkan malam ini kita menikmati permainan Indonesia apapun hasilnya #TimnasDay #AFCAsianCup2023";0;0;0;0;in;510307560;1751579010113634538;agustiawan_chuy;https://twitter.com/agustiawan_chuy/status/1751579010113634538
Sun Jan 28 12:12:31 +0000 2024;1751579003876684283;"kelas gini timnas mainnya";0;0;0;0;in;1253299376929345536;1751579003876684283;aceceeyogirl;https://twitter.com/aceceeyogirl/status/1751579003876684283
Sun Jan 28 12:12:31 +0000 2024;1751579000898830825;"mainnya uda bagus bgt ini. standar timnas di bawah STY udah naik.  yg gua takutin cuma 1: stamina. semoga bisa tetep konsisten sampe menit akhir ya😭";0;0;0;0;in;1290255687310692363;1751579000898830825;misterrhakim;https://twitter.com/misterrhakim/status/1751579000898830825
Sun Jan 28 12:12:30 +0000 2024;1751578999372067134;"gak pernah se seneng ini nonton timnas. mainnya rapih dan cantik!";0;0;0;0;in;1162994917783683077;1751578999372067134;FRD_sply;https://twitter.com/FRD_sply/status/1751578999372067134
Sun Jan 28 12:12:28 +0000 2024;1751578987975823534;"demi apapun timnas mainnya bagus bgt woyyy bisa yokkk😭😭😭";0;1;0;0;in;1510859162;1751578987975823534;breakdruless;https://twitter.com/breakdruless/status/1751578987975823534
Sun Jan 28 12:12:27 +0000 2024;1751578986612916261;"Bagus banget mainnya Timnas. Kalah juga gak apa ini mah udah naek kelas 👏";2;7;32;240;in;78563944;1751578986612916261;davidnurbianto;https://twitter.com/davidnurbianto/status/1751578986612916261
Sun Jan 28 12:12:27 +0000 2024;1751578985245663674;"Babak pertama bagus banget timnas mainnya";0;0;0;0;in;1141171023305306113;1751578985245663674;joheunachim_lju;https://twitter.com/joheunachim_lju/status/1751578985245663674
Sun Jan 28 12:12:25 +0000 2024;1751578978505138451;"Timnas bagus banget ajg mainnya wtf terharu gw 😭😭😭";0;0;0;0;in;1149476951758790658;1751578978505138451;kotoranburung_;https://twitter.com/kotoranburung_/status/1751578978505138451
Sun Jan 28 12:12:25 +0000 2024;1751578976869650581;"tapi mainnya cakep deh ini timnas";0;0;0;0;in;1402531240243122176;1751578976869650581;kssseulg;https://twitter.com/kssseulg/status/1751578976869650581
Sun Jan 28 12:12:24 +0000 2024;1751578974080336300;"Baru join semenit.  Wow Timnas keren mainnya ☝️☝️☝️";0;0;0;1;in;526169320;1751578974080336300;resident_cisitu;https://twitter.com/resident_cisitu/status/1751578974080336300
Sun Jan 28 12:12:24 +0000 2024;1751578971060437439;"COYYYY TIMNAS MAINNYA KELAZZZZ 🔥🔥🔥🔥🔥🔥";0;0;0;0;in;79668536;1751578971060437439;Honeyvoice0203;https://twitter.com/Honeyvoice0203/status/1751578971060437439
Sun Jan 28 12:12:23 +0000 2024;1751578969693200559;"Gagah sekali mainnya timnas kita! 🇮🇩";0;0;0;3;in;481995149;1751578969693200559;kikimulkimuch;https://twitter.com/kikimulkimuch/status/1751578969693200559
Sun Jan 28 12:12:23 +0000 2024;1751578969030406649;"Aseli timnas mainnya bagus dah... STY jangan dikick, progress nya nyata banget ini";0;0;0;0;in;241791335;1751578969030406649;wahyudwiiiii;https://twitter.com/wahyudwiiiii/status/1751578969030406649
Sun Jan 28 12:12:21 +0000 2024;1751578961874919897;"Sumpah ni timnas bagus banget mainnya malam ini";0;0;0;0;in;1103208890856960000;1751578961874919897;massJaaay;https://twitter.com/massJaaay/status/1751578961874919897
Sun Jan 28 12:12:21 +0000 2024;1751578958565388466;"Timnas edaaaaan mainnya....🫣👏👏 #TimnasDay #KitaGaruda";1;0;0;0;in;547175861;1751578958565388466;shizy_Lia;https://twitter.com/shizy_Lia/status/1751578958565388466
Sun Jan 28 12:12:20 +0000 2024;1751578956531413369;"keren banget ini timnas mainnya";0;0;0;0;in;1075826727723491328;1751578956531413369;heyrosid;https://twitter.com/heyrosid/status/1751578956531413369
Sun Jan 28 12:12:19 +0000 2024;1751578953201205727;"MAINNYA TIMNAS DAH BAGUS TINGGAL GOL NYA AJA AYO!! BISA!! AKU YAKIN BAKAL BOBOL JUGA TU GAWANG KIPER UNGU";0;0;0;0;in;1107143911313596416;1751578953201205727;juneeyaawife;https://twitter.com/juneeyaawife/status/1751578953201205727
Sun Jan 28 12:12:18 +0000 2024;1751578949531181348;"KEREN BGT MAINNYA TIMNAS COKK🇮🇩🔥🇮🇩🔥🇮🇩🔥  #TimnasDay";0;0;0;3;in;955924453329747969;1751578949531181348;ExpeditorRasa;https://twitter.com/ExpeditorRasa/status/1751578949531181348
Sun Jan 28 12:12:18 +0000 2024;1751578948365168798;"Gokil banget mainnya timnas";0;0;0;0;in;1018175507748147201;1751578948365168798;orangcadel;https://twitter.com/orangcadel/status/1751578948365168798
Sun Jan 28 12:12:18 +0000 2024;1751578946817380756;"timnas nih mainnya bagus bgt tp finishingnya ampas macem club london utara merah itu yak 😅";0;0;0;0;in;1270628685465305093;1751578946817380756;Artechi98;https://twitter.com/Artechi98/status/1751578946817380756
Sun Jan 28 12:12:17 +0000 2024;1751578943457767863;"timnas keren gini mainnya";0;2;0;0;in;365313758;1751578943457767863;andikaveri_;https://twitter.com/andikaveri_/status/1751578943457767863
Sun Jan 28 12:12:17 +0000 2024;1751578942858011097;"Senyum2 sendiri liat mainnya timnas. Ya walau finishing belum cakep, tp beneran nggak nyangka timnas bisa main seperti itu";0;0;0;0;in;438121932;1751578942858011097;debuatomik;https://twitter.com/debuatomik/status/1751578942858011097
Sun Jan 28 12:12:16 +0000 2024;1751578941058695408;"Mainnya timnas asik banget, tinggal finishingnya aja ini sihh";0;0;0;1;in;1177061546989518848;1751578941058695408;SiPalingAdil;https://twitter.com/SiPalingAdil/status/1751578941058695408
Sun Jan 28 12:12:16 +0000 2024;1751578940005818540;"timnas mainnya cakep banget cok😭😭😭";0;0;0;0;in;518521601;1751578940005818540;wipidekia;https://twitter.com/wipidekia/status/1751578940005818540
Sun Jan 28 12:12:15 +0000 2024;1751578935903883479;"#TimnasDay cakep nih timnas mainnya. Bangga. Semoga gol https://t.co/ghQ2SwcFe0";0;0;0;0;in;78262871;1751578935903883479;aalsya;https://twitter.com/aalsya/status/1751578935903883479
Sun Jan 28 12:12:12 +0000 2024;1751578921953546619;"Kukira Manchester City ternyata Timnas indonesia. Keren banget mainnya tinggal finishing aja.";0;0;0;1;in;2427174342;1751578921953546619;bisonbadass1;https://twitter.com/bisonbadass1/status/1751578921953546619
Sun Jan 28 12:12:11 +0000 2024;1751578918208106782;"timnas bagus bgt mainnya 🥹🥹";0;0;0;0;in;56870659;1751578918208106782;lhalafaradina;https://twitter.com/lhalafaradina/status/1751578918208106782
Sun Jan 28 12:12:11 +0000 2024;1751578917763452962;"TIMNAS MAINNYA BAGUS BGT COY #TimnasDay";0;0;0;1;in;1548334563750858756;1751578917763452962;clemoontyne;https://twitter.com/clemoontyne/status/1751578917763452962
Sun Jan 28 12:12:10 +0000 2024;1751578914726818181;"ni eti bikin pnsrn deh timnas ktanya bagus mainnya, tp leoniel blm gold 😔😔😭😭😭";0;0;0;0;in;1625436680776990721;1751578914726818181;fashielav;https://twitter.com/fashielav/status/1751578914726818181
Sun Jan 28 12:12:08 +0000 2024;1751578907063804153;"Timnas mainnya keren, kalo lawan barcelona aku jelas pegang timnas";0;0;0;0;in;2999283434;1751578907063804153;gesangprayoga_;https://twitter.com/gesangprayoga_/status/1751578907063804153
Sun Jan 28 12:12:08 +0000 2024;1751578906719924276;"timnas mainnya bagus euy wkwk";0;1;0;0;in;87393970;1751578906719924276;defdanisa;https://twitter.com/defdanisa/status/1751578906719924276
Sun Jan 28 12:12:06 +0000 2024;1751578898675196368;"INI TIMNAS INDONESIA APA BRAZIL ANYING BAGUS BGT MAINNYA!!! #TimnasDay";0;0;0;1;in;132127602;1751578898675196368;wanskiy;https://twitter.com/wanskiy/status/1751578898675196368
Sun Jan 28 12:12:05 +0000 2024;1751578893533024626;"Gila kualitas banget mainnya timnas, madun dan martin pasti bangga";0;0;0;0;in;509671506;1751578893533024626;ghifarownies;https://twitter.com/ghifarownies/status/1751578893533024626
Sun Jan 28 12:12:05 +0000 2024;1751578893432258583;"beneran Timnas Indo kah ini ? bisa begini mainnya sekarang 🥹";0;0;0;0;in;181072930;1751578893432258583;dior5wonders;https://twitter.com/dior5wonders/status/1751578893432258583
Sun Jan 28 12:12:05 +0000 2024;1751578892719337505;"gelo marselino ini, 19thn mainnya dah kek gini asli wonderkid, aset jangka panjang timnas";0;0;0;0;in;393945170;1751578892719337505;yourcurse__;https://twitter.com/yourcurse__/status/1751578892719337505
Sun Jan 28 12:12:04 +0000 2024;1751578889120571599;"Njiingg timnas mainnya keren bangeett";0;0;0;0;in;1261166190;1751578889120571599;abeuja;https://twitter.com/abeuja/status/1751578889120571599
Sun Jan 28 12:12:02 +0000 2024;1751578881617023448;"Timnas bagus cookk mainnya banyak bener variasi nyerangnya";0;0;0;0;in;1153882905304678400;1751578881617023448;sahabatguling;https://twitter.com/sahabatguling/status/1751578881617023448
Sun Jan 28 12:12:02 +0000 2024;1751578881453392275;"sumpah w bahagia banget liat timnas mainnya kek gini 😭😭😭 fak yang ga suka sty. Plis PSSI #PerpanjangSTY";0;0;0;0;in;846590133172285442;1751578881453392275;ingatlahkembali;https://twitter.com/ingatlahkembali/status/1751578881453392275
Sun Jan 28 12:12:02 +0000 2024;1751578881252069681;"timnas cakep sih mainnya sejauh ini";0;0;0;0;in;918514105;1751578881252069681;satriaajiwp;https://twitter.com/satriaajiwp/status/1751578881252069681
Sun Jan 28 12:12:02 +0000 2024;1751578880811651396;"YA ALLAH BANTU TIMNAS YA ALLAH MEREKA MAINNYA UDAH BAGUS BANGET TAPI STRIKERNYA EMANG KURANG YA ALLAH TOLONG DIBANTU 😭😭😭😭😭😭";0;0;0;0;in;919826689663713280;1751578880811651396;tintinnieeee;https://twitter.com/tintinnieeee/status/1751578880811651396
Sun Jan 28 12:12:02 +0000 2024;1751578880589320480;"Terharu oyy nonton timnas wkwk cakep bener mainnya";0;0;0;0;in;1068138634497286144;1751578880589320480;dannnnnnnzzzzzz;https://twitter.com/dannnnnnnzzzzzz/status/1751578880589320480
Sun Jan 28 12:12:01 +0000 2024;1751578877636509755;"Timnas Garuda mainnya kereeennn 🔥😍 walaupun kalah proud of you 🇮🇩 #TimnasDay";0;0;0;1;in;123520694;1751578877636509755;DianYasita;https://twitter.com/DianYasita/status/1751578877636509755
Sun Jan 28 12:12:01 +0000 2024;1751578875405165031;"TIMNAS MAINNYA CAKEP BANGET... TERHARU COK!";0;0;0;0;in;99235025;1751578875405165031;kia_accb;https://twitter.com/kia_accb/status/1751578875405165031
Sun Jan 28 12:11:59 +0000 2024;1751578867016577148;"Ini beneran timnas indonesia? Bagus banget mainnya 😭";0;0;0;0;in;1961976445;1751578867016577148;GumballWTR;https://twitter.com/GumballWTR/status/1751578867016577148
Sun Jan 28 12:11:58 +0000 2024;1751578862230851897;"timnas mainnya lebih bagus dari barcelona gini resepnya apa?";0;1;1;1;in;961196026957774848;1751578862230851897;aduduhaii;https://twitter.com/aduduhaii/status/1751578862230851897
Sun Jan 28 12:11:56 +0000 2024;1751578853649367432;"wow timnas hari ini bnr2 keren mainnya👏";0;0;0;0;in;1576721858;1751578853649367432;kuahsoba;https://twitter.com/kuahsoba/status/1751578853649367432
Sun Jan 28 12:11:55 +0000 2024;1751578850864320866;"Timnas mainnya cantik banget kek tim tim EPL😭❤️";0;0;0;0;in;2195485483;1751578850864320866;theydunderstand;https://twitter.com/theydunderstand/status/1751578850864320866
Sun Jan 28 12:11:54 +0000 2024;1751578844749082773;"Madep gini mainnya timnas";0;1;0;0;in;59977181;1751572511115063412;donisuwandi;https://twitter.com/donisuwandi/status/1751578844749082773
Sun Jan 28 12:11:52 +0000 2024;1751578837790630255;"Ini seriusan Timnas indonesia? Keren bgt mainnya gilakkk";0;0;0;0;in;1158769805106675712;1751578837790630255;Adhytiosaputra;https://twitter.com/Adhytiosaputra/status/1751578837790630255
Sun Jan 28 12:11:52 +0000 2024;1751578836628873652;"Timnas mainnya baguss 🥹";0;1;0;0;in;540555126;1751578836628873652;desnadputra;https://twitter.com/desnadputra/status/1751578836628873652
Sun Jan 28 12:11:51 +0000 2024;1751578836293275664;"@idextratime @bliblidotcom Ini timnas atau chelsea. Enak bener mainnya";0;0;0;1;in;520436374;1751578706899079486;syahrindra08;https://twitter.com/syahrindra08/status/1751578836293275664
Sun Jan 28 12:11:49 +0000 2024;1751578827007078502;"Faak mainnya enak banget timnas";0;1;0;0;in;42047771;1751567537815568483;bildysw;https://twitter.com/bildysw/status/1751578827007078502
Sun Jan 28 12:11:49 +0000 2024;1751578824926728505;"timnas bagus bgt mainnya 🥶🥶🥶";0;0;0;0;in;1450746919341334528;1751578824926728505;an_syoung;https://twitter.com/an_syoung/status/1751578824926728505
Sun Jan 28 12:11:48 +0000 2024;1751578822322143639;"bangsat ini timnas mainnya gini gokil anying";0;0;0;0;in;1273408546793644032;1751578822322143639;Fatdutss;https://twitter.com/Fatdutss/status/1751578822322143639
Sun Jan 28 12:11:48 +0000 2024;1751578821835518420;"kek bukan timnas kalo mainnya gini";0;0;0;0;in;1333049394;1751578821835518420;spideydi;https://twitter.com/spideydi/status/1751578821835518420
Sun Jan 28 12:11:47 +0000 2024;1751578818169774206;"Bagus bener mainnya timnas Indonesia. Sayang penyelesaiannga anyep. #AUSvIDN";0;0;0;0;in;80306666;1751578818169774206;muharyabel;https://twitter.com/muharyabel/status/1751578818169774206
Sun Jan 28 12:11:46 +0000 2024;1751578813971259583;"Ini gue nonton timnas indo beneran? Gile lawan ostrali mainnya keren gini cuy 🤩";0;0;0;0;in;898037758119206912;1751578813971259583;dhimadhiputro;https://twitter.com/dhimadhiputro/status/1751578813971259583
Sun Jan 28 12:11:45 +0000 2024;1751578810246689091;"ini timnas mainnya enak bgttt ditonton";0;0;0;0;in;1414647816211734528;1751578810246689091;elfarizifachri;https://twitter.com/elfarizifachri/status/1751578810246689091
Sun Jan 28 12:11:43 +0000 2024;1751578801954533642;"Kerenn asli timnas mainnya cantik";0;0;0;0;in;1073688590;1751578801954533642;syhrlmhrm;https://twitter.com/syhrlmhrm/status/1751578801954533642
Sun Jan 28 12:11:42 +0000 2024;1751578796258677037;"ini timnas mana sih kok rapi bner mainnya";0;0;0;0;in;1206933743799111680;1751578796258677037;Ubyubabay;https://twitter.com/Ubyubabay/status/1751578796258677037
Sun Jan 28 12:11:42 +0000 2024;1751578795088506967;"Anjir ini seriusan Indonesia mainnya gini? Gila Australia dikandangin anjir gokil timnas";0;0;0;0;in;880250274798911488;1751578795088506967;HallattaD;https://twitter.com/HallattaD/status/1751578795088506967
Sun Jan 28 12:11:41 +0000 2024;1751578792676729281;"KAYAK BUKAN NONTON TIMNAS ANJIING KEREN BAT MAINNYA";0;0;0;0;in;168557104;1751578792676729281;apujaruu;https://twitter.com/apujaruu/status/1751578792676729281
Sun Jan 28 12:11:41 +0000 2024;1751578791087161672;"timnas mainnya udah bagus tinggal golnya aja ini mah";0;0;0;0;in;746665794;1751578791087161672;bucheonpride;https://twitter.com/bucheonpride/status/1751578791087161672
Sun Jan 28 12:11:39 +0000 2024;1751578782065209513;"ini gue bener nonton timnas Indo kan ya? 😅 bagus bener mainnya";0;0;4;6;in;65020380;1751578782065209513;MahardikaSatia;https://twitter.com/MahardikaSatia/status/1751578782065209513
Sun Jan 28 12:11:37 +0000 2024;1751578776490877321;"KEREN MAINNYA TIMNAS 🇮🇩";0;2;12;64;in;345212177;1751578776490877321;AlionelMessi_;https://twitter.com/AlionelMessi_/status/1751578776490877321
Sun Jan 28 12:11:36 +0000 2024;1751578769779720356;"ini timnas indonesia kah??? keren mainnya coy";0;0;0;0;in;141842052;1751578769779720356;zq_official;https://twitter.com/zq_official/status/1751578769779720356
Sun Jan 28 12:11:35 +0000 2024;1751578768274248091;"Timnas Indonesia sejauh ini mainnya cantikk bangett 🥹❤️";0;0;0;0;in;1415567671479836675;1751578768274248091;akuuuwaff;https://twitter.com/akuuuwaff/status/1751578768274248091
Sun Jan 28 12:11:35 +0000 2024;1751578766156112153;"FAAAAAKKK TIMNAS MAINNYA KELAS BANGET, KAYA BUKAN NONTON TIMNAS 😭😭😭🥹🥹🥹✨✨";0;0;0;0;in;120684760;1751578766156112153;guztiekaputra;https://twitter.com/guztiekaputra/status/1751578766156112153
Sun Jan 28 12:11:35 +0000 2024;1751578765883580429;"@idextratime @bliblidotcom Nangis cok liat mainnya timnas 😭😭";0;0;0;0;in;1132859837300084737;1751578263397532001;M_AliAbdurahman;https://twitter.com/M_AliAbdurahman/status/1751578765883580429
Sun Jan 28 12:11:34 +0000 2024;1751578764692336985;"Njir kapan lagi lihat Timnas mainnya kayak gini 😍😍";0;0;0;0;in;882455790233112576;1751578764692336985;irhamwkwk;https://twitter.com/irhamwkwk/status/1751578764692336985
Sun Jan 28 12:11:33 +0000 2024;1751578759654985935;"Keren mainnya timnas 🔥";0;0;0;1;in;442494029;1751578759654985935;Bali_Football;https://twitter.com/Bali_Football/status/1751578759654985935
Sun Jan 28 12:11:33 +0000 2024;1751578756983251133;"DEMI ALLAH TIMNAS INI BAGUS BANGET MAINNYA WOIIII 😭";0;0;0;0;in;1639187313434689536;1751578756983251133;cahyarifqi_;https://twitter.com/cahyarifqi_/status/1751578756983251133
Sun Jan 28 12:11:32 +0000 2024;1751578752927277274;"Ini beneran Timnas Indonesia? Asik bgt bjir mainnya😭";0;0;0;0;in;406121713;1751578752927277274;tanyakerizal;https://twitter.com/tanyakerizal/status/1751578752927277274
Sun Jan 28 12:11:32 +0000 2024;1751578752616919445;"timnas hindia belanda keren mainnya";0;0;0;0;in;1656303328891121664;1751578752616919445;superjav1111;https://twitter.com/superjav1111/status/1751578752616919445
Sun Jan 28 12:11:29 +0000 2024;1751578740428288380;"Ini klo ga ada goal buat timnas kebangetan sih, udh keren gini mainnya";0;0;0;0;in;131033962;1751578740428288380;mordenitputra;https://twitter.com/mordenitputra/status/1751578740428288380
Sun Jan 28 12:11:27 +0000 2024;1751578734455570441;"Ini seriusan timnas Indonesia?? Gila mainnya";0;0;0;0;in;546058983;1751578734455570441;ibnhanafii;https://twitter.com/ibnhanafii/status/1751578734455570441
Sun Jan 28 12:11:26 +0000 2024;1751578730303299647;"GOKIL SIIHH TIMNAS MAINNYA KELAS BANGET 🇮🇩";0;0;0;0;in;249617106;1751578730303299647;masihmasonot;https://twitter.com/masihmasonot/status/1751578730303299647
Sun Jan 28 12:11:24 +0000 2024;1751578721314808108;"Timnas day , mainnya bagus bener ini cok, nyerang terus";0;0;0;0;in;1185066529974472704;1751578721314808108;fadilahashaf;https://twitter.com/fadilahashaf/status/1751578721314808108
Sun Jan 28 12:11:23 +0000 2024;1751578718622101605;"timnas mainnya bagus bet cok";0;0;0;0;in;1702974104134103040;1751578718622101605;busurdunia;https://twitter.com/busurdunia/status/1751578718622101605
Sun Jan 28 12:11:22 +0000 2024;1751578713802916111;"Timnas hari ini mainnya bagus banget";0;0;0;0;in;1059844838412169219;1751578713802916111;MuhArfiandi_;https://twitter.com/MuhArfiandi_/status/1751578713802916111
Sun Jan 28 12:11:19 +0000 2024;1751578699311513978;"Mainnya timnas bagus gak kek tim setan itu 🥹😍";0;0;0;0;in;1287061726618214400;1751578699311513978;b0yswillbeb0ys_;https://twitter.com/b0yswillbeb0ys_/status/1751578699311513978
Sun Jan 28 12:11:17 +0000 2024;1751578693259124785;"tell me ini bukan timnas gak sih anjrit keren banget mainnya";0;0;0;0;in;1714824204;1751578693259124785;chsnv_;https://twitter.com/chsnv_/status/1751578693259124785
Sun Jan 28 12:11:16 +0000 2024;1751578687693328812;"ini mainnya timnas MasyaAllah bagus, beda dari sebelum²nya🥹";0;0;0;0;in;1254061496675340290;1751578687693328812;mufanrez;https://twitter.com/mufanrez/status/1751578687693328812
Sun Jan 28 12:11:16 +0000 2024;1751578685826851135;"NJIRRRR GUE NONTON TIMNAS INDONESIA ATAU TIM EPL INI??? CAKEP BENER MAINNYA.";0;0;0;0;in;750342818;1751578685826851135;revacul;https://twitter.com/revacul/status/1751578685826851135
Sun Jan 28 12:11:12 +0000 2024;1751578672191226073;"Kok lumayan ini mainnya timnas";0;1;0;0;in;67247665;1751578672191226073;_chimanx_;https://twitter.com/_chimanx_/status/1751578672191226073
Sun Jan 28 12:11:12 +0000 2024;1751578670421209581;"Cakep bgt mainnya timnas gokilll";0;0;0;0;in;232963602;1751578670421209581;muhamadnicko_;https://twitter.com/muhamadnicko_/status/1751578670421209581
Sun Jan 28 12:11:12 +0000 2024;1751578670261776440;"serius ini timnas bjir goks amat mainnya cantik banget";0;0;0;0;in;1294999618292350976;1751578670261776440;MuhAdeSaputra07;https://twitter.com/MuhAdeSaputra07/status/1751578670261776440
Sun Jan 28 12:11:12 +0000 2024;1751578669985026287;"Timnas mainnya bagus bangey cuy lebih bagus dari permainan australi #TimnasDay";0;0;0;1;in;1510135681;1751578669985026287;audinrm;https://twitter.com/audinrm/status/1751578669985026287
Sun Jan 28 12:11:00 +0000 2024;1751578621578494089;"woyy keren banget lah timnas mainnya";0;0;0;0;in;154124488;1751578621578494089;capt_kidd22;https://twitter.com/capt_kidd22/status/1751578621578494089
